"","X","Precio","Superficie_Terreno","Superficie_Habitacional","Agno_Construccion","Antiguedad_Promedio","Avaluo_Fiscal","Avaluo_Fiscal_Unitario","Barrio","Calidad_Habitacional","IPV_General","Latitud","Longitud","Tipo_Comprador_Simple","Tipo_Vendedor_Simple","Trimestre","Valor_Unitario_Terreno","Valor_Unitario_Construccion_Habitacional_Promedio","Fecha_Transaccion","Precio_Unitario"
"2337",2337,17117,582,126,1981,35,9679.85518376303,16.6320535803488,"la_llaveria",3,168.293977102397,-33.380328,-70.552877,"Empresa","Persona","T4",12.3959859313994,15.1877464631883,"2016-11-18",29.4106529209622
"2338",2338,15200,438,200,1981,29.4701586593835,9558.88096544158,21.8239291448438,"la_llaveria",2.37,162.786907853474,-33.38017,-70.552297,"Persona","Persona","T2",12.3959859313994,19.4647811220587,"2016-05-26",34.703196347032
"2339",2339,16974,502,177,1981,32.9079437064941,9668.67125939789,19.2603013135416,"la_llaveria",2.06214689265537,153.291015051089,-33.38056,-70.552493,"Persona","Persona","T4",12.3959859313994,21.5274195835881,"2014-10-12",33.8127490039841
"2340",2340,14500,477,243,1981,16.0510763056409,11887.9107482818,24.9222447553078,"la_llaveria",2,141.696082456564,-33.380498,-70.552131,"Persona","Persona","T1",12.3959859313994,21.860413909863,"2014-02-22",30.398322851153
"2341",2341,16800,455,126,1981,36,8683.98444709754,19.0856801035111,"la_llaveria",2,180.92248440859,-33.380469,-70.551948,"Persona","Persona","T4",12.3959859313994,22.6419768342476,"2017-12-23",36.9230769230769
"2342",2342,20500,612,126,1981,38,10588.9598270466,17.3022219396186,"la_llaveria",2,200.769821018205,-33.380316,-70.551392,"Persona","Persona","T3",12.3959859313994,22.6419768342476,"2019-09-08",33.4967320261438
"2343",2343,19000,500,214,1981,33.9647874282384,10464.4001484302,20.9288002968604,"la_llaveria",2.39252336448598,194.111243994392,-33.380798,-70.552351,"Persona","Persona","T2",12.3959859313994,19.324306525143,"2019-05-26",38
"2344",2344,21000,540,292,1974,16.3422190193814,12827.6305701655,23.7548714262324,"estadio_croata",2,141.696082456564,-33.382165,-70.557313,"Persona","Persona","T1",12.3959859313994,21.3870676617022,"2014-03-19",38.8888888888889
"2345",2345,22000,540,292,1974,18.3422190193814,12827.6305701655,23.7548714262324,"estadio_croata",2,168.293977102397,-33.382165,-70.557313,"Persona","Persona","T4",12.3959859313994,21.3870676617022,"2016-12-03",40.7407407407407
"2346",2346,13520,376,104,1977,38.7386293844295,6971.3922106418,18.5409367304303,"estadio_croata",3,180.92248440859,-33.382065,-70.557679,"Persona","Persona","T4",12.3959859313994,15.1877464631883,"2017-11-29",35.9574468085106
"2347",2347,12000,374,195,1977,20.5582917544994,8093.69207189184,21.6408878927589,"estadio_croata",3,163.714201945077,-33.382737,-70.557587,"Persona","Persona","T3",12.3959859313994,14.9009980904013,"2015-08-30",32.0855614973262
"2348",2348,18500,374,195,1977,23.5582917544994,8093.69207189184,21.6408878927589,"estadio_croata",3,184.771172717264,-33.382737,-70.557587,"Persona","Persona","T2",12.3959859313994,14.9009980904013,"2018-04-25",49.4652406417112
"2349",2349,12000,374,106,1976,42.8044876353617,6467.69365299603,17.2932985374225,"estadio_croata",3.23584905660377,194.959351316001,-33.381986,-70.556873,"Persona","Persona","T1",12.3959859313994,13.1775508334143,"2019-01-25",32.0855614973262
"2350",2350,18000,540,193,1977,32.724321783842,9076.00180697622,16.8074107536597,"estadio_croata",3,184.771172717264,-33.382555,-70.557127,"Persona","Persona","T2",12.3959859313994,14.7805601209957,"2018-05-26",33.3333333333333
"2351",2351,12347,462,167,1980,35,9172.75502565261,19.8544481074732,"estadio_croata",2,163.714201945077,-33.381741,-70.557752,"Persona","Persona","T3",12.3959859313994,22.1971168370065,"2015-07-02",26.7251082251082
"2352",2352,16000,387,180,1980,38.4955931861132,8420.01335871705,21.7571404618012,"estadio_croata",2,206.729659496211,-33.38172,-70.557537,"Persona","Persona","T4",12.3959859313994,22.0299960602651,"2020-12-03",41.343669250646
"2353",2353,15750,376,168,1979,42,8009.02329708625,21.3005938752294,"estadio_croata",2,219.627440182518,-33.381701,-70.557345,"Persona","Persona","T2",12.3959859313994,21.9862831478378,"2021-04-11",41.8882978723404
"2354",2354,8343,198,118,1980,33.2204222127386,4162.70404310929,21.0237577934813,"estadio_croata",3,157.865324062112,-33.381518,-70.557392,"Persona","Persona","T2",12.3959859313994,14.8991502675495,"2015-05-24",42.1363636363636
"2355",2355,12848,374,196,1981,21.9884301047582,9321.87506050144,24.9247996270092,"estadio_croata",2,163.822591438889,-33.381522,-70.55816,"Persona","Persona","T3",12.3959859313994,21.5818003319566,"2016-07-17",34.3529411764706
"2356",2356,13800,305,153,1981,33.249317511224,6707.43338388564,21.9915848651988,"estadio_croata",2.3202614379085,163.714201945077,-33.381304,-70.558091,"Persona","Persona","T3",12.3959859313994,19.8352013953554,"2015-07-30",45.2459016393443
"2357",2357,21000,431,198,1981,37.8389764033,9327.58949372398,21.6417389645568,"estadio_croata",2.15151515151515,203.460525846961,-33.380948,-70.558611,"Persona","Persona","T4",12.3959859313994,21.3140960607457,"2019-12-28",48.7238979118329
"2358",2358,13800,326,130,1981,37,7127.97812268078,21.8649635665055,"estadio_croata",2,184.771172717264,-33.381661,-70.558161,"Persona","Persona","T2",12.3959859313994,22.6419768342476,"2018-06-13",42.3312883435583
"2359",2359,11484,300,103,1978,36,5606.07195637443,18.6869065212481,"estadio_croata",3,153.207397204297,-33.380744,-70.558033,"Persona","Empresa","T3",12.3959859313994,15.1877464631883,"2014-08-28",38.28
"2360",2360,9600,300,205,1978,12.2142285589971,8888.77822593656,29.6292607531219,"estadio_croata",2,144.873578331725,-33.380816,-70.557927,"Persona","Persona","T2",12.3959859313994,21.5547824019656,"2014-05-08",32
"2361",2361,18500,300,205,1978,14.2142285589971,8888.77822593656,29.6292607531219,"estadio_croata",2,162.786907853474,-33.380816,-70.557927,"Persona","Persona","T2",12.3959859313994,21.5547824019656,"2016-04-08",61.6666666666667
"2362",2362,13800,319,124,1978,38.9617049629633,5911.37317285664,18.5309503851305,"estadio_croata",3.33870967741935,180.92248440859,-33.380842,-70.557648,"Persona","Persona","T4",12.3959859313994,13.1179817058209,"2017-12-13",43.2601880877743
"2363",2363,14371,416,215,1980,36.5839268112441,8871.67687393114,21.3261463315652,"estadio_croata",2.34883720930233,172.054279594044,-33.380612,-70.558337,"Persona","Persona","T2",12.3959859313994,19.5847629603712,"2017-05-20",34.5456730769231
"2364",2364,13100,300,166,1980,20.5018848104621,7727.88061049982,25.7596020349994,"estadio_croata",2,163.822591438889,-33.380502,-70.557998,"Persona","Persona","T3",12.3959859313994,21.7267007348478,"2016-07-17",43.6666666666667
"2365",2365,7355,295,104,1980,34,5140.68193991804,17.4260404742984,"estadio_croata",3,153.291015051089,-33.380572,-70.557891,"Empresa","Persona","T4",12.3959859313994,15.1877464631883,"2014-10-10",24.9322033898305
"2366",2366,10000,295,104,1980,35,5140.68193991804,17.4260404742984,"estadio_croata",3,157.865324062112,-33.380572,-70.557891,"Persona","Empresa","T2",12.3959859313994,15.1877464631883,"2015-04-17",33.8983050847458
"2367",2367,5374,325,104,1980,39,5086.88703171889,15.6519600975966,"estadio_croata",3,200.769821018205,-33.380629,-70.557765,"Persona","Persona","T3",12.3959859313994,15.1877464631883,"2019-07-04",16.5353846153846
"2368",2368,13150,321,157,1980,29.3138364569647,5855.7276951373,18.2421423524526,"estadio_croata",3,206.484804267472,-33.380608,-70.557621,"Persona","Persona","T2",12.3959859313994,15.1048137567437,"2020-04-03",40.9657320872274
"2369",2369,9200,154,93,1987,28,3228.65606143719,20.9652991002415,"estadio_croata",3,167.042508351275,-33.380113,-70.557981,"Persona","Persona","T4",12.3959859313994,14.539896938818,"2015-11-05",59.7402597402597
"2370",2370,9750,154,93,1987,31,3228.65606143719,20.9652991002415,"estadio_croata",3,184.771172717264,-33.380113,-70.557981,"Persona","Persona","T2",12.3959859313994,14.539896938818,"2018-04-21",63.3116883116883
"2371",2371,10388,274,93,1987,28,4186.61927656416,15.2796323962196,"estadio_croata",3,153.984522795154,-33.380206,-70.557762,"Persona","Persona","T1",12.3959859313994,14.539896938818,"2015-03-29",37.9124087591241
"2372",2372,13700,274,93,1987,34,4186.61927656416,15.2796323962196,"estadio_croata",3,215.258330269028,-33.380206,-70.557762,"Persona","Persona","T1",12.3959859313994,14.539896938818,"2021-02-24",50
"2373",2373,9214,137,93,1987,30,2978.8803846278,21.7436524425387,"estadio_croata",3,180.92248440859,-33.380275,-70.557556,"Persona","Persona","T4",12.3959859313994,14.539896938818,"2017-11-08",67.2554744525548
"2374",2374,8670,153,106,1987,27.2162631176673,3408.14471943467,22.2754556825795,"estadio_croata",3,163.822591438889,-33.38016,-70.557544,"Persona","Persona","T3",12.3959859313994,14.6193501823728,"2016-08-26",56.6666666666667
"2375",2375,10150,152,93,1987,32,3199.27069149108,21.0478334966518,"estadio_croata",3,203.460525846961,-33.380007,-70.557638,"Persona","Persona","T4",12.3959859313994,14.539896938818,"2019-10-30",66.7763157894737
"2376",2376,9100,214,163,1992,22.6009662304166,5332.15869123294,24.9166293982848,"la_llaveria",3,168.293977102397,-33.377291,-70.543968,"Empresa","Persona","T4",12.3959859313994,14.9306112025153,"2016-10-26",42.5233644859813
"2377",2377,10100,226,140,1992,28.9999999999998,5076.53380013552,22.4625389386527,"la_llaveria",3,219.627440182518,-33.37769,-70.543943,"Empresa","Persona","T2",12.3959859313994,14.9632122802078,"2021-06-05",44.6902654867257
"2378",2378,9510,180,139,1991,25.0000000000002,4313.94846891033,23.9663803828352,"tabancura",3,163.822591438889,-33.377921,-70.543092,"Persona","Persona","T3",12.3959859313994,14.8862137474351,"2016-08-27",52.8333333333333
"2379",2379,9086,180,139,1991,27.0000000000002,4313.94846891033,23.9663803828352,"tabancura",3,181.339206495466,-33.377934,-70.542985,"Persona","Persona","T1",12.3959859313994,14.8862137474351,"2018-03-08",50.4777777777778
"2380",2380,11100,180,139,1991,28.0000000000002,4313.94846891033,23.9663803828352,"tabancura",3,194.111243994392,-33.377934,-70.542985,"Persona","Persona","T2",12.3959859313994,14.8862137474351,"2019-04-20",61.6666666666667
"2381",2381,10350,177,158,1991,25.7281805173802,4293.61340389145,24.2577028468443,"tabancura",3,190.549339228614,-33.377944,-70.542879,"Persona","Persona","T3",12.3959859313994,14.9224740107219,"2018-08-22",58.4745762711864
"2382",2382,11000,302,140,1991,27.0000000000002,6171.79290761834,20.4364003563521,"tabancura",3,190.549339228614,-33.377415,-70.543058,"Persona","Persona","T3",12.3959859313994,14.9632122802078,"2018-08-15",36.4238410596027
"2383",2383,11990,225,140,1991,30.0000000000002,5040.45597108838,22.4020265381706,"tabancura",3,219.441437334406,-33.377626,-70.542867,"Persona","Persona","T3",12.3959859313994,14.9632122802078,"2021-09-18",53.2888888888889
"2384",2384,10300,240,140,1991,25.0000000000002,5260.84627795166,21.9201928247986,"tabancura",3,165.230307506725,-33.377772,-70.542561,"Persona","Persona","T1",12.3959859313994,14.9632122802078,"2016-03-12",42.9166666666667
"2385",2385,10987,190,138,1992,27,4468.89832532025,23.5205175016855,"tabancura",3,200.769821018205,-33.377307,-70.543413,"Persona","Persona","T3",12.3959859313994,14.8840287277557,"2019-08-23",57.8263157894737
"2386",2386,6700,149,138,1992,22,3866.4981123552,25.9496517607732,"tabancura",3,141.696082456564,-33.377337,-70.543311,"Empresa","Persona","T1",12.3959859313994,14.8840287277557,"2014-02-06",44.9664429530201
"2387",2387,7004,149,138,1992,22,3866.4981123552,25.9496517607732,"tabancura",3,144.873578331725,-33.377337,-70.543311,"Persona","Empresa","T2",12.3959859313994,14.8840287277557,"2014-06-20",47.006711409396
"2388",2388,8365,196,138,1992,23,4269.07776451228,21.7810090026137,"tabancura",3,153.984522795154,-33.377843,-70.543716,"Persona","Persona","T1",12.3959859313994,14.8840287277557,"2015-02-15",42.6785714285714
"2389",2389,7295,196,139,1991,27.0000000000002,4261.05475783292,21.7400752950659,"tabancura",3,193.660026564027,-33.377882,-70.543399,"Persona","Persona","T4",12.3959859313994,14.8862137474351,"2018-10-27",37.219387755102
"2390",2390,7900,185,138,1991,27.0000000000002,4373.91113549095,23.6427628945457,"la_llaveria",3,181.339206495466,-33.377526,-70.544752,"Persona","Persona","T1",12.3959859313994,14.8840287277557,"2018-02-10",42.7027027027027
"2391",2391,9300,278,113,1991,27.0000000000002,5610.15485140847,20.1804131345628,"la_llaveria",3,193.660026564027,-33.377628,-70.54454,"Persona","Persona","T4",12.3959859313994,15.1877464631883,"2018-11-02",33.4532374100719
"2392",2392,9328,278,113,1991,28.0000000000002,5610.15485140847,20.1804131345628,"la_llaveria",3,203.460525846961,-33.377628,-70.54454,"Persona","Persona","T4",12.3959859313994,15.1877464631883,"2019-10-13",33.5539568345324
"2393",2393,12300,175,138,1991,30.0000000000002,4226.98425349295,24.1541957342454,"la_llaveria",3,219.441437334406,-33.377352,-70.544512,"Persona","Persona","T3",12.3959859313994,14.8840287277557,"2021-07-14",70.2857142857143
"2394",2394,14000,420,235,1980,23.9905575013483,10620.3188022329,25.2864733386498,"estadio_croata",2,172.054279594044,-33.38229,-70.559236,"Persona","Persona","T2",12.3959859313994,21.8908547586826,"2017-06-10",33.3333333333333
"2395",2395,19000,420,271,1980,30.6729423006229,10216.8115259269,24.3257417283974,"estadio_croata",2,206.484804267472,-33.382366,-70.559103,"Persona","Persona","T2",12.3959859313994,21.3658133735272,"2020-04-05",45.2380952380952
"2396",2396,17000,397,188,1980,28.8274400916339,8306.6480268465,20.9235466671196,"estadio_croata",3,180.92248440859,-33.38256,-70.558841,"Persona","Persona","T4",12.3959859313994,14.7488299086918,"2017-11-01",42.8211586901763
"2397",2397,11934,620,126,1980,33.8249921101362,8202.13529734439,13.2292504795877,"estadio_croata",3,144.873578331725,-33.381925,-70.559135,"Persona","Persona","T2",12.3959859313994,15.104585654677,"2014-04-27",19.2483870967742
"2398",2398,13600,432,118,1980,35,7563.48972282275,17.5080780620897,"estadio_croata",3,167.042508351275,-33.381733,-70.559024,"Empresa","Persona","T4",12.3959859313994,15.1877464631883,"2015-11-22",31.4814814814815
"2399",2399,15500,257,162,1974,28.7643032410406,6016.15830402375,23.4091762802481,"tabancura",3,219.627440182518,-33.378767,-70.543626,"Persona","Persona","T2",12.3959859313994,15.0780063303847,"2021-05-02",60.3112840466926
"2400",2400,13405,257,166,1974,24.6719774492124,6096.7692233229,23.7228374448362,"tabancura",3,204.936630465637,-33.378635,-70.543627,"Persona","Persona","T1",12.3959859313994,15.0927178024558,"2020-01-09",52.15953307393
"2401",2401,7692,285,109,1974,37.2477064220186,5482.91591107096,19.2383014423542,"tabancura",3,172.054279594044,-33.378524,-70.543684,"Empresa","Persona","T2",12.3959859313994,15.1877464631883,"2017-06-16",26.9894736842105
"2402",2402,8339,285,109,1974,38.2477064220186,5482.91591107096,19.2383014423542,"tabancura",3,190.549339228614,-33.378524,-70.543684,"Empresa","Empresa","T3",12.3959859313994,15.1877464631883,"2018-08-11",29.259649122807
"2403",2403,10261,285,109,1974,38.2477064220186,5482.91591107096,19.2383014423542,"tabancura",3,193.660026564027,-33.378524,-70.543684,"Empresa","Empresa","T4",12.3959859313994,15.1877464631883,"2018-12-07",36.0035087719298
"2404",2404,10552,330,92,1974,47,5866.02833080572,17.775843426684,"tabancura",3,215.258330269028,-33.378693,-70.543431,"Persona","Empresa","T1",12.3959859313994,15.1877464631883,"2021-01-10",31.9757575757576
"2405",2405,11800,330,92,1974,47,5866.02833080572,17.775843426684,"tabancura",3,219.441437334406,-33.378693,-70.543431,"Persona","Persona","T3",12.3959859313994,15.1877464631883,"2021-08-25",35.7575757575758
"2406",2406,16890,390,99,1970,45,11187.6066922655,28.686171005809,"tabancura",3,167.042508351275,-33.379237,-70.541055,"Empresa","Persona","T4",21.9566003033139,15.1877464631883,"2015-11-26",43.3076923076923
"2407",2407,12700,390,161,1971,39.5341614906836,8824.10767642219,22.6259171190313,"la_llaveria",3,153.291015051089,-33.382305,-70.546083,"Empresa","Persona","T4",15.2140298796425,15.1877464631883,"2014-10-23",32.5641025641026
"2408",2408,13000,318,83,1971,49,6616.59414023426,20.8068998120574,"la_llaveria",3,204.936630465637,-33.382237,-70.545917,"Persona","Persona","T1",15.2140298796425,15.1877464631883,"2020-01-05",40.8805031446541
"2409",2409,9500,322,176,1971,24.6752677276463,9595.16462844051,29.7986479144115,"la_llaveria",2,181.339206495466,-33.382097,-70.545155,"Persona","Persona","T1",15.2140298796425,23.6313736423137,"2018-01-19",29.5031055900621
"2410",2410,5662,168,76,1969,42.2162641822574,3738.92223548772,22.2554894969507,"la_llaveria",3,144.873578331725,-33.382411,-70.544674,"Empresa","Persona","T2",15.2140298796425,14.8947687463607,"2014-06-14",33.7023809523809
"2411",2411,6432,168,76,1969,42.2162641822574,3738.92223548772,22.2554894969507,"la_llaveria",3,153.291015051089,-33.382411,-70.544674,"Persona","Empresa","T4",15.2140298796425,14.8947687463607,"2014-11-19",38.2857142857143
"2412",2412,8100,322,99,1971,43,6858.77790326224,21.3005524946032,"la_llaveria",3,141.696082456564,-33.382412,-70.545544,"Persona","Empresa","T1",15.2140298796425,15.1877464631883,"2014-02-06",25.1552795031056
"2413",2413,7445,347,150,1977,36.3600000000001,7994.69181375238,23.0394576765198,"la_llaveria",3,153.207397204297,-33.383341,-70.544355,"Empresa","Persona","T3",15.2140298796425,15.1877464631883,"2014-08-03",21.4553314121037
"2414",2414,8012,347,150,1977,42.3600000000001,7994.69181375238,23.0394576765198,"la_llaveria",3,206.729659496211,-33.383341,-70.544355,"Persona","Empresa","T4",15.2140298796425,15.1877464631883,"2020-11-13",23.0893371757925
"2415",2415,7624,299,169,1976,33.3491193395421,7219.56493820787,24.1457021344745,"la_llaveria",3,144.873578331725,-33.384527,-70.543865,"Empresa","Persona","T2",15.2140298796425,14.8002367785572,"2014-04-03",25.4983277591973
"2416",2416,11582,299,169,1976,34.3491193395421,7219.56493820787,24.1457021344745,"la_llaveria",3,153.984522795154,-33.384527,-70.543865,"Persona","Empresa","T1",15.2140298796425,14.8002367785572,"2015-03-22",38.7357859531773
"2417",2417,10409,299,189,1976,27.9447138980324,7782.68890968346,26.0290598986069,"la_llaveria",3,153.984522795154,-33.384266,-70.543966,"Persona","Empresa","T1",15.2140298796425,15.096333153368,"2015-01-15",34.8127090301003
"2418",2418,13501,303,162,1975,32.7311915439766,7467.43935336065,24.6450143675269,"la_llaveria",3,190.549339228614,-33.383887,-70.543547,"Persona","Persona","T3",15.2140298796425,14.8158328473461,"2018-09-07",44.5577557755776
